Start..s.,End..s.,Scientific.name,Common.name,Confidence,Date_Time,Site
27,30,Troglodytes troglodytes,Eurasian Wren,0.9264,20230503_081200,S321
30,33,Troglodytes troglodytes,Eurasian Wren,0.9374,20230503_081200,S321
39,42,Corvus monedula,Eurasian Jackdaw,0.9002,20230503_081800,S321
36,39,Carduelis carduelis,European Goldfinch,0.8033,20230503_082400,S321
0,3,Cyanistes caeruleus,Eurasian Blue Tit,0.9939,20230503_083000,S321
3,6,Cyanistes caeruleus,Eurasian Blue Tit,0.8857,20230503_083000,S321
6,9,Cyanistes caeruleus,Eurasian Blue Tit,0.8719,20230503_083000,S321
9,12,Cyanistes caeruleus,Eurasian Blue Tit,0.9603,20230503_083000,S321
12,15,Cyanistes caeruleus,Eurasian Blue Tit,0.9407,20230503_083000,S321
15,18,Cyanistes caeruleus,Eurasian Blue Tit,0.8931,20230503_083000,S321
18,21,Cyanistes caeruleus,Eurasian Blue Tit,0.9903,20230503_083000,S321
21,24,Cyanistes caeruleus,Eurasian Blue Tit,0.9668,20230503_083000,S321
24,27,Cyanistes caeruleus,Eurasian Blue Tit,0.9554,20230503_083000,S321
27,30,Cyanistes caeruleus,Eurasian Blue Tit,0.9149,20230503_083000,S321
42,45,Cyanistes caeruleus,Eurasian Blue Tit,0.9793,20230503_083000,S321
45,48,Cyanistes caeruleus,Eurasian Blue Tit,0.9607,20230503_083000,S321
48,51,Cyanistes caeruleus,Eurasian Blue Tit,0.9066,20230503_083000,S321
54,57,Cyanistes caeruleus,Eurasian Blue Tit,0.9051,20230503_083000,S321
57,60,Cyanistes caeruleus,Eurasian Blue Tit,0.9567,20230503_083000,S321
12,15,Cyanistes caeruleus,Eurasian Blue Tit,0.9787,20230503_083600,S321
15,18,Cyanistes caeruleus,Eurasian Blue Tit,0.9951,20230503_083600,S321
18,21,Cyanistes caeruleus,Eurasian Blue Tit,0.8584,20230503_083600,S321
27,30,Cyanistes caeruleus,Eurasian Blue Tit,0.8191,20230503_083600,S321
30,33,Cyanistes caeruleus,Eurasian Blue Tit,0.8541,20230503_083600,S321
54,57,Troglodytes troglodytes,Eurasian Wren,0.8283,20230503_083600,S321
57,60,Troglodytes troglodytes,Eurasian Wren,0.8218,20230503_083600,S321
6,9,Psittacula krameri,Rose-ringed Parakeet,0.8943,20230503_084200,S321
21,24,Troglodytes troglodytes,Eurasian Wren,0.8118,20230503_084200,S321
33,36,Psittacula krameri,Rose-ringed Parakeet,0.9496,20230503_084200,S321
48,51,Psittacula krameri,Rose-ringed Parakeet,0.8661,20230503_084200,S321
12,15,Troglodytes troglodytes,Eurasian Wren,0.9638,20230503_085400,S321
39,42,Psittacula krameri,Rose-ringed Parakeet,0.8134,20230503_085400,S321
54,57,Parus major,Great Tit,0.8292,20230503_085400,S321
51,54,Erithacus rubecula,European Robin,0.8177,20230503_090000,S321
9,12,Cyanistes caeruleus,Eurasian Blue Tit,0.9317,20230503_090600,S321
15,18,Cyanistes caeruleus,Eurasian Blue Tit,0.9518,20230503_090600,S321
18,21,Cyanistes caeruleus,Eurasian Blue Tit,0.8459,20230503_090600,S321
24,27,Cyanistes caeruleus,Eurasian Blue Tit,0.9763,20230503_090600,S321
27,30,Cyanistes caeruleus,Eurasian Blue Tit,0.9391,20230503_090600,S321
42,45,Cyanistes caeruleus,Eurasian Blue Tit,0.8717,20230503_090600,S321
48,51,Cyanistes caeruleus,Eurasian Blue Tit,0.8641,20230503_090600,S321
51,54,Cyanistes caeruleus,Eurasian Blue Tit,0.8704,20230503_090600,S321
54,57,Cyanistes caeruleus,Eurasian Blue Tit,0.8241,20230503_090600,S321
0,3,Parus major,Great Tit,0.8831,20230503_091200,S321
9,12,Troglodytes troglodytes,Eurasian Wren,0.8612,20230503_091200,S321
15,18,Parus major,Great Tit,0.8844,20230503_091200,S321
18,21,Erithacus rubecula,European Robin,0.8525,20230503_091200,S321
21,24,Parus major,Great Tit,0.9649,20230503_091200,S321
24,27,Parus major,Great Tit,0.916,20230503_091200,S321
48,51,Parus major,Great Tit,0.9194,20230503_091200,S321
15,18,Phylloscopus collybita,Common Chiffchaff,0.8461,20230503_091800,S321
33,36,Phylloscopus collybita,Common Chiffchaff,0.8003,20230503_091800,S321
54,57,Phylloscopus collybita,Common Chiffchaff,0.8606,20230503_091800,S321
0,3,Troglodytes troglodytes,Eurasian Wren,0.9439,20230503_093000,S321
48,51,Troglodytes troglodytes,Eurasian Wren,0.8497,20230503_093600,S321
51,54,Troglodytes troglodytes,Eurasian Wren,0.9087,20230503_093600,S321
54,57,Troglodytes troglodytes,Eurasian Wren,0.8558,20230503_093600,S321
36,39,Turdus philomelos,Song Thrush,0.8637,20230503_094200,S321
18,21,Turdus philomelos,Song Thrush,0.9062,20230503_094800,S321
30,33,Turdus philomelos,Song Thrush,0.9588,20230503_094800,S321
42,45,Turdus philomelos,Song Thrush,0.8629,20230503_094800,S321
18,21,Turdus philomelos,Song Thrush,0.9597,20230503_095400,S321
12,15,Turdus philomelos,Song Thrush,0.8481,20230503_100000,S321
0,3,Turdus philomelos,Song Thrush,0.9238,20230503_100600,S321
12,15,Troglodytes troglodytes,Eurasian Wren,0.9109,20230503_100600,S321
18,21,Turdus philomelos,Song Thrush,0.8502,20230503_100600,S321
42,45,Turdus philomelos,Song Thrush,0.8474,20230503_100600,S321
51,54,Turdus philomelos,Song Thrush,0.8532,20230503_100600,S321
54,57,Turdus philomelos,Song Thrush,0.8821,20230503_100600,S321
6,9,Cyanistes caeruleus,Eurasian Blue Tit,0.8924,20230503_101200,S321
15,18,Troglodytes troglodytes,Eurasian Wren,0.9575,20230503_101200,S321
24,27,Troglodytes troglodytes,Eurasian Wren,0.8245,20230503_101800,S321
12,15,Cyanistes caeruleus,Eurasian Blue Tit,0.8612,20230503_102400,S321
15,18,Cyanistes caeruleus,Eurasian Blue Tit,0.9034,20230503_102400,S321
18,21,Cyanistes caeruleus,Eurasian Blue Tit,0.8021,20230503_102400,S321
24,27,Cyanistes caeruleus,Eurasian Blue Tit,0.8065,20230503_102400,S321
45,48,Phasianus colchicus,Ring-necked Pheasant,0.8022,20230503_102400,S321
0,3,Troglodytes troglodytes,Eurasian Wren,0.9737,20230503_103000,S321
3,6,Troglodytes troglodytes,Eurasian Wren,0.84,20230503_103000,S321
9,12,Troglodytes troglodytes,Eurasian Wren,0.9291,20230503_103000,S321
36,39,Troglodytes troglodytes,Eurasian Wren,0.9248,20230503_103000,S321
51,54,Troglodytes troglodytes,Eurasian Wren,0.8372,20230503_103000,S321
57,60,Troglodytes troglodytes,Eurasian Wren,0.855,20230503_103000,S321
24,27,Troglodytes troglodytes,Eurasian Wren,0.8508,20230503_103600,S321
36,39,Troglodytes troglodytes,Eurasian Wren,0.9031,20230503_103600,S321
15,18,Cyanistes caeruleus,Eurasian Blue Tit,0.8271,20230503_110600,S321
24,27,Cyanistes caeruleus,Eurasian Blue Tit,0.8832,20230503_110600,S321
27,30,Cyanistes caeruleus,Eurasian Blue Tit,0.926,20230503_110600,S321
39,42,Cyanistes caeruleus,Eurasian Blue Tit,0.9331,20230503_110600,S321
45,48,Cyanistes caeruleus,Eurasian Blue Tit,0.8324,20230503_110600,S321
3,6,Troglodytes troglodytes,Eurasian Wren,0.8499,20230503_111200,S321
6,9,Troglodytes troglodytes,Eurasian Wren,0.9465,20230503_111200,S321
24,27,Troglodytes troglodytes,Eurasian Wren,0.8801,20230503_111200,S321
33,36,Troglodytes troglodytes,Eurasian Wren,0.8738,20230503_111200,S321
39,42,Troglodytes troglodytes,Eurasian Wren,0.8333,20230503_111200,S321
51,54,Troglodytes troglodytes,Eurasian Wren,0.973,20230503_111200,S321
54,57,Troglodytes troglodytes,Eurasian Wren,0.8525,20230503_111200,S321
21,24,Parus major,Great Tit,0.8501,20230503_111800,S321
0,3,Troglodytes troglodytes,Eurasian Wren,0.9888,20230503_113000,S321
9,12,Troglodytes troglodytes,Eurasian Wren,0.9092,20230503_113000,S321
12,15,Troglodytes troglodytes,Eurasian Wren,0.9764,20230503_113000,S321
24,27,Picus viridis,Eurasian Green Woodpecker,0.8765,20230503_113000,S321
27,30,Troglodytes troglodytes,Eurasian Wren,0.8714,20230503_113000,S321
30,33,Troglodytes troglodytes,Eurasian Wren,0.9777,20230503_113000,S321
42,45,Troglodytes troglodytes,Eurasian Wren,0.9493,20230503_113000,S321
45,48,Troglodytes troglodytes,Eurasian Wren,0.9752,20230503_113000,S321
48,51,Troglodytes troglodytes,Eurasian Wren,0.9265,20230503_113000,S321
0,3,Troglodytes troglodytes,Eurasian Wren,0.9747,20230503_113600,S321
3,6,Troglodytes troglodytes,Eurasian Wren,0.9394,20230503_113600,S321
12,15,Troglodytes troglodytes,Eurasian Wren,0.8942,20230503_113600,S321
15,18,Troglodytes troglodytes,Eurasian Wren,0.9837,20230503_113600,S321
18,21,Troglodytes troglodytes,Eurasian Wren,0.9468,20230503_113600,S321
24,27,Troglodytes troglodytes,Eurasian Wren,0.905,20230503_113600,S321
33,36,Troglodytes troglodytes,Eurasian Wren,0.9674,20230503_114200,S321
36,39,Troglodytes troglodytes,Eurasian Wren,0.9434,20230503_114200,S321
45,48,Parus major,Great Tit,0.8618,20230503_114200,S321
9,12,Troglodytes troglodytes,Eurasian Wren,0.9743,20230503_115400,S321
12,15,Troglodytes troglodytes,Eurasian Wren,0.9957,20230503_115400,S321
15,18,Troglodytes troglodytes,Eurasian Wren,0.9603,20230503_115400,S321
39,42,Troglodytes troglodytes,Eurasian Wren,0.9361,20230503_115400,S321
42,45,Troglodytes troglodytes,Eurasian Wren,0.9918,20230503_115400,S321
45,48,Troglodytes troglodytes,Eurasian Wren,0.9802,20230503_115400,S321
15,18,Troglodytes troglodytes,Eurasian Wren,0.8514,20230503_120000,S321
24,27,Troglodytes troglodytes,Eurasian Wren,0.832,20230503_120600,S321
27,30,Troglodytes troglodytes,Eurasian Wren,0.9466,20230503_120600,S321
3,6,Cyanistes caeruleus,Eurasian Blue Tit,0.8645,20230503_121800,S321
33,36,Troglodytes troglodytes,Eurasian Wren,0.9327,20230503_121800,S321
36,39,Troglodytes troglodytes,Eurasian Wren,0.9405,20230503_121800,S321
54,57,Troglodytes troglodytes,Eurasian Wren,0.876,20230503_121800,S321
57,60,Troglodytes troglodytes,Eurasian Wren,0.9627,20230503_121800,S321
3,6,Parus major,Great Tit,0.8674,20230503_122400,S321
12,15,Parus major,Great Tit,0.8859,20230503_122400,S321
15,18,Parus major,Great Tit,0.9857,20230503_122400,S321
18,21,Parus major,Great Tit,0.9334,20230503_122400,S321
21,24,Parus major,Great Tit,0.8066,20230503_122400,S321
36,39,Parus major,Great Tit,0.8214,20230503_122400,S321
45,48,Parus major,Great Tit,0.9322,20230503_122400,S321
48,51,Parus major,Great Tit,0.9269,20230503_122400,S321
51,54,Parus major,Great Tit,0.9767,20230503_122400,S321
54,57,Parus major,Great Tit,0.9406,20230503_122400,S321
57,60,Parus major,Great Tit,0.9582,20230503_122400,S321
15,18,Cyanistes caeruleus,Eurasian Blue Tit,0.8414,20230503_123000,S321
27,30,Certhia familiaris,Eurasian Treecreeper,0.9931,20230503_123000,S321
51,54,Cyanistes caeruleus,Eurasian Blue Tit,0.8818,20230503_123000,S321
18,21,Troglodytes troglodytes,Eurasian Wren,0.859,20230503_124800,S321
36,39,Troglodytes troglodytes,Eurasian Wren,0.9504,20230503_124800,S321
57,60,Troglodytes troglodytes,Eurasian Wren,0.8853,20230503_124800,S321
30,33,Troglodytes troglodytes,Eurasian Wren,0.9841,20230503_130000,S321
33,36,Troglodytes troglodytes,Eurasian Wren,0.9828,20230503_130000,S321
12,15,Troglodytes troglodytes,Eurasian Wren,0.8096,20230503_130600,S321
15,18,Troglodytes troglodytes,Eurasian Wren,0.9639,20230503_130600,S321
18,21,Troglodytes troglodytes,Eurasian Wren,0.9758,20230503_130600,S321
48,51,Troglodytes troglodytes,Eurasian Wren,0.9756,20230503_130600,S321
48,51,Troglodytes troglodytes,Eurasian Wren,0.8601,20230503_131200,S321
6,9,Troglodytes troglodytes,Eurasian Wren,0.8656,20230503_131800,S321
9,12,Troglodytes troglodytes,Eurasian Wren,0.9314,20230503_131800,S321
0,3,Parus major,Great Tit,0.9084,20230503_132400,S321
12,15,Parus major,Great Tit,0.9441,20230503_132400,S321
18,21,Parus major,Great Tit,0.9599,20230503_132400,S321
24,27,Parus major,Great Tit,0.9874,20230503_132400,S321
36,39,Parus major,Great Tit,0.9708,20230503_132400,S321
39,42,Parus major,Great Tit,0.9519,20230503_132400,S321
48,51,Parus major,Great Tit,0.9936,20230503_132400,S321
54,57,Parus major,Great Tit,0.9787,20230503_132400,S321
57,60,Parus major,Great Tit,0.9794,20230503_132400,S321
12,15,Parus major,Great Tit,0.9229,20230503_133600,S321
18,21,Parus major,Great Tit,0.8957,20230503_133600,S321
21,24,Parus major,Great Tit,0.8785,20230503_133600,S321
24,27,Parus major,Great Tit,0.9579,20230503_133600,S321
27,30,Parus major,Great Tit,0.9103,20230503_133600,S321
33,36,Parus major,Great Tit,0.8142,20230503_133600,S321
36,39,Garrulus glandarius,Eurasian Jay,0.9701,20230503_133600,S321
39,42,Parus major,Great Tit,0.9792,20230503_133600,S321
42,45,Parus major,Great Tit,0.9042,20230503_133600,S321
45,48,Parus major,Great Tit,0.9327,20230503_133600,S321
51,54,Parus major,Great Tit,0.98,20230503_133600,S321
54,57,Parus major,Great Tit,0.9833,20230503_133600,S321
57,60,Parus major,Great Tit,0.9668,20230503_133600,S321
0,3,Parus major,Great Tit,0.9553,20230503_134200,S321
3,6,Parus major,Great Tit,0.8074,20230503_134200,S321
30,33,Troglodytes troglodytes,Eurasian Wren,0.9447,20230503_134200,S321
33,36,Troglodytes troglodytes,Eurasian Wren,0.9345,20230503_134200,S321
57,60,Troglodytes troglodytes,Eurasian Wren,0.8976,20230503_134200,S321
18,21,Carduelis carduelis,European Goldfinch,0.9825,20230503_135400,S321
30,33,Carduelis carduelis,European Goldfinch,0.9075,20230503_135400,S321
36,39,Carduelis carduelis,European Goldfinch,0.9036,20230503_135400,S321
54,57,Carduelis carduelis,European Goldfinch,0.8889,20230503_135400,S321
6,9,Troglodytes troglodytes,Eurasian Wren,0.8874,20230503_140000,S321
12,15,Troglodytes troglodytes,Eurasian Wren,0.8736,20230503_140000,S321
36,39,Troglodytes troglodytes,Eurasian Wren,0.8199,20230503_140000,S321
0,3,Psittacula krameri,Rose-ringed Parakeet,0.8406,20230503_140600,S321
12,15,Psittacula krameri,Rose-ringed Parakeet,0.8245,20230503_140600,S321
36,39,Psittacula krameri,Rose-ringed Parakeet,0.9023,20230503_140600,S321
39,42,Psittacula krameri,Rose-ringed Parakeet,0.981,20230503_140600,S321
42,45,Psittacula krameri,Rose-ringed Parakeet,0.8057,20230503_140600,S321
57,60,Aegithalos caudatus,Long-tailed Tit,0.9302,20230503_140600,S321
39,42,Carduelis carduelis,European Goldfinch,0.8744,20230503_141200,S321
42,45,Carduelis carduelis,European Goldfinch,0.9227,20230503_141200,S321
45,48,Carduelis carduelis,European Goldfinch,0.8658,20230503_141200,S321
57,60,Carduelis carduelis,European Goldfinch,0.8786,20230503_141200,S321
